zip,count
54558,12
54557,12
66541,2
66542,9
66540,2
66546,3
66544,1
66549,3
66547,27
66548,9
54562,9
54561,1
54560,4
54566,2
54564,2
78516,77
54568,21
66552,2
66550,2
66554,1
78541,76
78540,1
78543,12
78542,115
78545,1
78549,1
91505,90
78548,1
91506,55
91503,1
91504,70
91501,55
91502,14
78538,21
78537,54
78539,105
54501,66
17563,2
17565,8
17566,17
17560,10
17562,3
29547,3
29546,7
29541,23
30541,5
29540,12
30540,70
30543,16
30542,135
29545,5
29544,18
30549,101
30548,117
30545,3
17569,11
30547,2
30546,34
17572,2
42518,7
42519,7
30530,18
29550,70
30531,33
29556,42
29555,20
29554,26
30538,8
30537,10
17578,13
30534,110
17579,8
30533,81
30536,29
30535,22
17543,90
30519,218
17540,11
29527,113
29526,183
29525,6
42501,35
42503,55
30521,15
30520,11
29520,38
30527,27
30529,39
30528,66
17545,47
30523,37
30522,4
17547,24
30525,26
17552,30
17554,16
17555,5
17550,1
17551,21
29536,32
29530,1
30510,24
29532,50
30516,6
30518,207
30517,70
30512,94
17557,21
30511,3
30513,50
17520,18
17522,58
29505,79
29506,55
29501,138
17527,8
30504,92
17529,3
30507,73
30506,144
30501,59
17532,3
29516,4
29518,4
29512,20
29511,16
29510,46
17538,29
17535,4
17536,7
17509,6
17505,2
17508,2
17501,4
17502,3
17516,3
17517,31
17518,1
17519,7
17512,44
40065,115
39078,1
64034,48
40069,18
64036,3
39079,3
40068,5
64035,3
40067,23
64037,19
52050,2
39071,10
39074,13
39073,31
76020,161
78681,259
76021,157
76022,55
52052,12
76023,21
52053,2
52057,30
76028,322
88008,39
88007,56
88005,58
64030,68
88001,73
39067,4
40052,1
39066,4
40051,10
39069,14
40058,1
40057,7
40056,13
40055,4
64048,11
40059,78
39063,4
78671,2
52060,24
52065,2
76010,145
76011,64
78672,4
76012,111
52064,1
76013,123
52069,3
76014,113
76015,50
78676,56
76016,137
52068,9
76017,172
76018,105
40050,2
64040,21
15087,2
64054,19
88021,28
15086,3
64053,24
88020,4
15085,13
39056,51
64056,57
15084,22
40040,1
64055,123
40047,100
64058,25
39057,4
40046,5
64057,42
15089,14
40045,8
39059,17
52073,3
76040,139
52070,2
39051,17
52071,1
76043,23
52077,1
76044,41
52074,2
76048,128
76049,141
88029,2
88028,1
88027,1
88026,3
64050,71
88025,1
88024,2
64052,78
88023,2
88022,6
39042,79
40031,85
64064,99
39045,3
64067,18
39044,2
39047,102
39046,56
64068,115
40033,26
15090,51
40037,7
39041,7
39040,4
76031,62
76033,99
76034,185
76035,7
76036,168
76039,145
64061,14
64060,50
64063,73
88012,101
64062,23
88011,89
15065,25
64076,31
88043,6
15064,1
64075,44
88042,2
15063,20
64078,37
88041,2
15062,19
64077,5
15068,73
64079,64
15067,6
39038,7
40023,30
15066,27
40022,6
40026,20
76060,41
15061,27
15060,4
76063,330
76064,5
03076,34
27043,10
76065,172
03077,35
76066,14
27041,11
76067,62
03079,78
27042,1
27047,3
27048,8
27045,17
27046,1
39039,3
03070,14
64070,16
88049,4
03071,12
88048,3
88047,5
27040,30
64071,2
64074,2
88045,7
88044,10
15076,1
40010,2
88032,2
15075,1
64086,89
88031,1
15074,21
64089,53
88030,45
64088,8
40014,93
40013,23
40012,3
40011,6
40018,1
76050,30
15071,31
76051,192
76052,219
40019,11
76053,135
27054,6
76054,54
27055,20
76055,9
27052,13
27053,4
76058,61
03062,62
76059,10
03063,40
03064,25
64081,90
88038,1
03060,53
64080,63
27050,5
64083,113
27051,29
64082,70
64085,31
88034,1
64084,7
15043,5
64098,10
15042,12
64097,2
88063,7
40003,107
88061,44
15046,8
15045,8
15044,68
40007,1
40006,15
27027,4
27028,39
29689,10
40004,78
76082,107
76084,49
40009,2
76085,52
40008,11
76086,78
27021,29
29684,10
76087,151
27022,1
29683,2
30683,22
76088,60
29682,10
27020,10
29681,211
27025,14
30680,184
29687,141
27023,20
29686,4
27024,4
29685,10
15049,5
29680,150
64093,85
64096,4
15053,1
88053,1
15052,9
42653,7
15057,45
15056,2
15055,3
76070,4
76071,18
15050,3
76073,29
03087,41
30673,19
27030,49
29693,30
76078,49
29692,11
03084,3
29697,34
03086,12
29696,11
03082,2
15059,12
29691,27
30677,43
29690,82
30678,4
66611,33
66612,3
66610,34
66615,5
66616,22
66614,89
66619,6
66617,19
66618,22
54632,1
54631,4
78602,97
54630,4
54636,26
78606,22
54634,2
78605,22
78607,1
54638,4
78609,10
54644,2
54643,1
54642,1
54648,1
54646,2
54650,30
78620,126
54655,3
78621,76
54653,3
78624,72
78623,11
54659,2
78626,154
54658,3
78628,273
54656,42
78629,20
54661,2
54660,36
52003,52
54666,4
78611,45
54665,9
78610,175
52001,104
54664,4
78613,416
52002,22
78612,44
78615,2
54669,9
78617,47
54667,3
78616,15
78619,34
78618,1
78640,238
78642,127
54670,3
78641,595
78644,37
78643,27
78645,90
78648,23
91604,101
91605,103
91602,64
91606,92
91607,75
64001,1
91601,81
78631,6
78633,147
78632,2
78634,199
78636,16
78639,37
78638,5
39097,2
64012,84
64011,7
64014,103
64016,18
64015,108
39090,27
64018,1
39092,4
64019,11
39094,2
39096,2
78660,522
39095,7
52032,1
78662,7
52033,1
78661,1
52030,3
76001,140
78664,213
52031,11
76002,166
78663,1
78666,193
52037,4
78665,327
76005,42
52035,4
76006,76
76008,126
78669,63
52038,3
76009,74
52039,3
40076,11
64021,1
39086,6
40075,1
64020,5
64024,62
40078,3
40077,2
64029,84
39083,20
39082,1
52040,6
52043,3
78650,9
52041,1
78653,142
52042,3
78652,31
78655,9
52048,1
78654,55
52045,2
78657,28
52046,4
78656,4
78659,13
52049,1
40071,49
40070,1
17601,115
17602,108
17603,164
05602,18
54603,28
54601,79
54611,1
54610,2
54615,7
54614,4
54613,9
54612,3
54619,1
54618,2
54616,1
66601,1
66604,71
66605,61
66603,5
66608,16
66609,19
66606,39
66607,14
54622,5
54621,1
54626,6
54628,5
54627,1
15021,8
15020,1
42642,23
15025,42
15024,17
15022,46
27007,4
29669,41
42649,2
27006,31
03036,10
03037,14
03038,76
27009,6
42647,1
03032,15
29662,57
30662,18
03033,251
29661,10
03034,12
30663,8
29666,14
29664,4
30660,2
03031,39
30669,6
15027,8
15026,9
30666,41
30668,2
30667,1
15031,4
15030,2
15035,10
15034,3
15033,13
27018,16
27019,5
27016,3
27017,14
29678,54
42633,41
42634,1
42635,4
29673,80
27011,11
29672,28
30650,29
29671,44
29670,37
05680,4
27014,2
29676,16
05682,2
27012,67
05681,1
27013,10
15037,23
30655,95
30656,54
15003,37
15001,79
29646,64
29645,17
42629,14
29649,92
03054,68
29640,97
03055,26
30642,51
03057,6
30641,13
29644,73
03051,55
29643,6
03052,24
29642,119
03053,68
30648,6
15006,1
15005,13
30643,63
15009,30
30646,19
15010,67
15014,5
30629,13
15012,39
29658,1
29657,50
03047,6
03048,5
03049,12
03043,1
29651,184
03044,13
29650,123
03045,35
30631,2
03046,9
30630,5
29655,19
29654,30
29653,25
03042,27
15018,1
15017,39
15015,5
30633,13
30635,41
15019,3
30634,2
30619,6
29626,36
05658,1
29625,99
29624,39
05655,4
05654,2
29628,1
42602,17
05656,5
29627,45
05651,1
30620,63
05652,1
29621,117
29620,37
30625,8
30628,19
30627,6
30622,24
30621,23
30624,10
30608,1
30607,27
05648,1
05647,4
29635,3
05649,1
29639,2
29638,7
05641,21
29631,31
29630,24
29609,79
29601,19
05677,3
05676,8
29607,74
05679,5
29605,124
05673,3
05672,7
05675,1
05674,7
30606,102
30605,84
30601,39
29615,71
05669,2
29617,73
05667,1
05661,8
05663,7
29611,72
05660,2
64153,18
64152,108
91773,122
64155,90
91770,117
64154,41
64157,84
91776,75
64156,27
64158,20
91775,67
39191,11
52171,2
52172,10
76140,110
39194,26
52175,2
76148,103
91767,121
91768,70
88124,1
64151,80
64150,9
40175,50
91761,203
64163,5
91762,183
64166,2
64165,2
91765,223
39189,5
40178,1
64167,1
91766,180
40177,4
91763,76
40176,1
91764,143
39180,44
39183,23
76131,280
76132,87
76133,206
76134,101
76135,87
76137,263
39175,9
39177,1
40162,23
91792,75
39176,4
40161,1
39179,2
40165,137
91790,103
39170,29
91791,112
76164,30
91789,183
40160,51
40152,1
88130,48
91784,108
39166,1
40150,14
39168,11
40157,5
39169,2
91786,187
39160,3
91780,124
76155,18
64180,1
88135,6
39153,4
40142,2
39152,2
39154,17
39157,42
40146,8
40145,1
39159,6
40144,3
40143,10
76180,168
76182,176
39150,11
39146,3
39145,10
39140,3
76177,119
76179,354
39149,2
42784,7
40121,4
42782,1
39120,71
40111,3
40117,7
40115,2
42776,5
40119,8
40118,31
66733,8
66736,7
66734,3
66735,4
66739,11
54754,3
78721,39
78723,122
54751,23
78722,33
54758,4
78725,38
54757,5
78724,77
54756,2
78727,99
54755,7
78726,60
78729,106
78728,125
66740,4
66743,17
66748,9
66746,1
66749,25
54761,3
54760,1
78712,1
52101,32
54762,1
54768,9
54767,2
78717,228
78719,5
66751,3
66754,1
91710,268
66755,2
91711,124
66753,4
66756,9
66757,9
54772,1
54771,2
54770,3
78741,189
91709,330
78745,197
54773,3
78744,148
78747,94
78746,96
78749,148
91701,149
78748,183
91702,141
91708,66
91706,152
66762,84
66760,2
64102,2
66763,11
64106,23
64105,17
64108,34
66767,2
64109,32
78730,33
78732,96
78731,94
78734,125
78733,32
78736,28
78735,77
78738,178
78737,130
78739,114
66772,2
66773,3
64111,43
66770,3
64110,48
64113,60
66776,3
91732,95
64112,33
66777,4
91733,71
91730,202
64114,106
66775,1
91731,38
64117,53
64116,62
64119,124
64118,152
66779,2
52132,1
52135,1
76102,38
52136,12
76103,38
52133,2
76104,75
76105,67
76106,70
76107,112
76108,195
91723,40
76109,77
91724,86
64120,1
66783,8
66781,1
66782,1
64124,25
64123,29
91722,75
64126,13
64125,6
64128,42
64127,35
64129,34
78750,118
78752,50
52141,4
78751,65
52146,4
78754,109
52147,1
78753,109
52144,1
78756,28
78758,158
78757,94
78759,156
66780,1
64131,77
91750,112
64130,66
64133,129
64132,51
91754,86
64134,65
91755,57
64137,29
91752,118
64136,4
64139,7
64138,88
76120,100
52154,3
52151,4
76123,183
52157,1
76126,121
52156,1
91748,133
52159,2
91745,213
91746,58
88101,144
91740,76
64146,7
64145,16
91744,166
91741,124
52161,3
52164,1
52165,1
76110,96
52162,3
76111,87
76112,191
52169,1
76114,76
76115,37
76116,159
76117,108
76118,70
91737,118
76119,132
91739,189
29709,5
29708,136
05739,1
05735,8
29702,12
05738,1
05737,1
05732,3
29707,164
29706,51
05734,1
05733,10
29704,8
30705,90
17728,7
17721,2
17723,1
30701,136
17724,4
17730,1
17731,2
29714,10
29712,7
29718,5
29717,3
29715,132
29710,142
17737,13
05758,1
05757,5
05759,2
05753,9
05751,8
17701,69
17702,16
05747,1
05743,4
05742,2
54703,90
54701,85
66701,27
54720,20
54725,1
54724,20
54722,7
54729,65
54728,17
54727,7
54726,3
66710,1
66711,1
66712,5
66713,30
66717,2
54732,5
54731,1
54730,2
78701,44
54736,4
78703,84
78702,133
78705,59
54733,1
78704,188
54739,5
54738,5
66720,26
66725,16
66724,3
05701,23
54742,1
54741,1
54740,1
54747,1
54746,1
54745,1
54749,1
15142,3
42762,1
15140,9
39111,16
39110,99
42764,3
15146,71
15145,24
15144,11
88081,14
15143,37
39114,18
40104,3
27127,77
42765,4
40109,4
40108,30
40107,7
39117,19
39116,4
15148,3
39119,10
15147,54
42753,3
88072,2
76092,160
76093,6
42754,26
42757,7
76098,1
39108,4
15120,55
42740,4
15122,52
27106,94
27107,93
42748,23
27104,49
42749,5
27105,69
42743,8
42746,1
27103,73
27101,28
15126,19
15129,24
15131,14
15135,9
15133,17
15132,40
42732,4
30750,7
27110,1
30752,27
42729,6
15139,18
30757,4
15137,31
15136,48
30753,16
30755,27
17764,8
15102,71
15101,41
30739,18
17760,2
42726,15
29745,83
42728,26
05776,1
42721,8
42722,4
05778,1
05777,5
42724,12
05772,4
03110,43
05774,4
30741,77
05773,1
30740,20
29743,4
42718,33
29742,6
05770,2
29741,6
15106,57
30747,30
30746,1
15104,23
17765,1
30742,20
15108,107
17768,2
17772,4
15112,2
30728,51
15110,8
17771,3
03106,32
42715,2
42716,4
03109,27
42717,12
03102,34
05765,3
03103,54
05764,5
03104,55
05767,3
42712,5
05766,1
42713,2
05760,2
05763,5
30730,3
03101,3
30736,131
15116,40
30735,10
30738,12
17776,1
17777,5
30731,12
17778,1
30734,14
30733,3
17740,17
29729,6
29728,25
29727,3
42701,191
29726,4
29720,168
17747,4
30725,19
30721,111
17744,4
30720,68
17745,29
17751,18
17752,4
30707,35
30708,1
29733,1
29732,155
29730,133
17758,3
17754,19
30710,21
17756,12
30711,4
88240,99
76262,222
76264,6
76265,1
76266,77
88242,130
88230,10
40299,150
76251,1
76252,6
76255,17
76258,19
76259,22
40291,127
88232,3
88231,5
88263,1
88260,36
88267,3
88265,1
88252,4
40272,118
76270,7
76271,9
76272,16
76273,27
88256,2
39272,45
27283,4
27284,118
27288,39
27281,7
27282,32
40258,81
27295,75
27298,15
27299,3
27292,64
27291,2
40241,98
40245,155
40243,34
40242,23
27263,43
27262,44
27265,113
27260,44
27278,47
66853,1
66854,2
66851,3
66852,3
66858,1
66856,6
54871,7
54870,2
78840,79
52213,13
54874,6
52210,1
54873,7
52211,6
54872,12
52216,4
52217,3
91803,66
52214,9
52215,1
54876,7
91801,77
52218,5
66860,4
66861,6
66864,2
66865,3
66868,2
66869,2
66866,4
54880,54
52223,4
52224,1
78830,1
78833,1
52222,2
78832,7
52227,10
52228,7
54889,11
78834,10
52225,1
78839,6
78838,4
52229,3
66871,5
54893,16
54891,8
78861,41
76201,59
52235,3
54896,8
52233,14
76205,65
52236,1
76207,99
52237,2
76208,103
76209,98
05905,2
05904,2
05906,2
05903,1
52241,41
52242,1
52240,54
78850,4
52245,36
52246,33
78852,98
52249,2
52247,7
52248,2
78880,5
52253,6
78881,4
78884,3
52251,2
78883,2
78886,1
78885,1
52254,3
76225,11
52255,2
76226,256
76227,353
76228,2
88203,91
88201,92
78870,3
76210,210
78873,7
78877,2
78879,1
76240,70
76244,387
76245,15
76247,138
76248,206
76249,81
88220,122
76230,38
76233,12
76234,64
76238,1
76239,2
88210,47
17841,4
29829,43
30817,20
30816,4
30818,1
05857,6
29824,19
05859,3
05858,1
29821,4
05853,4
29828,1
29827,5
05855,13
05851,6
17846,3
30824,33
17847,16
30823,1
17842,14
30820,3
17844,16
17845,6
30821,1
30809,171
17851,14
30805,4
30808,5
05846,2
29835,21
05845,1
05847,1
29832,8
05841,1
29838,1
05843,2
29831,10
17857,12
30813,181
54801,10
17859,5
30815,115
30814,28
17853,1
54806,36
54805,4
17855,2
17856,3
30810,2
29809,6
03216,7
03217,5
29801,66
03218,1
29805,15
03215,3
29803,145
05871,3
05873,3
05872,2
17824,8
30802,23
54813,1
54812,3
30803,7
54810,9
17820,12
54817,11
17821,41
17823,1
54814,5
29819,3
54819,2
17830,1
05867,1
29812,26
29810,15
66801,57
29817,7
05860,3
05861,1
54820,2
54824,3
17837,23
54822,15
54821,7
54828,1
17832,1
54827,1
54826,2
17834,4
54829,4
05819,10
54830,12
54835,2
78801,39
54832,1
54838,11
54837,9
17801,19
54836,1
54840,17
17813,7
54846,1
17814,11
17815,43
54844,1
54843,38
17810,3
54849,6
54848,9
17812,2
54847,12
05839,4
66830,1
66835,2
05837,1
66833,1
05836,2
66834,3
66839,13
05830,3
05832,3
54853,12
54850,4
54856,2
54855,2
78828,1
78827,3
54859,4
54858,5
J3P 5K7,1
05828,5
05827,1
66843,1
05824,3
66846,10
66845,3
05822,2
05821,3
66849,2
52201,3
54864,2
52202,2
52205,15
54868,34
54867,1
52203,2
52209,2
52207,1
52208,11
15261,1
39232,15
40223,54
40222,59
39236,1
40220,97
27249,27
27248,7
03278,8
40229,132
40228,62
03275,19
27242,1
03276,22
27243,9
27244,17
40212,36
40211,50
40210,23
40216,104
40215,50
27258,14
40214,128
40213,40
40219,88
03269,5
40218,73
40217,36
03263,9
27252,4
03264,12
27253,58
03266,9
03260,1
03261,10
03262,1
15241,68
39212,70
39211,51
15243,27
39213,29
40205,71
40204,44
40203,34
40202,1
40209,1
40208,28
27229,2
40207,102
40206,52
39216,8
39215,1
03290,13
39218,16
39203,9
39202,10
27239,14
03285,4
27231,5
03287,5
03281,29
03282,3
27235,15
03284,5
27233,7
39204,23
03280,8
39206,43
39209,46
39208,48
15223,13
15222,12
15221,81
15220,44
17881,1
27205,56
27203,42
03234,14
27209,4
03235,16
27207,8
03237,10
27208,1
03230,3
29860,52
15227,80
15226,48
15225,2
15224,21
17886,3
17887,1
15229,43
15228,22
17889,6
15234,41
15233,6
15232,20
03227,3
27217,62
03229,17
27214,21
27215,68
03223,6
03224,11
03225,15
03226,3
03220,15
03221,6
03222,16
27212,2
15238,27
15237,113
15236,94
15235,116
15239,40
17860,5
15201,46
29846,1
29845,4
29843,2
03256,3
03257,11
03258,7
03259,2
29847,15
03253,16
03254,16
03255,5
29842,22
29841,98
29840,1
G6V 2N2,1
03251,1
15205,58
15204,19
15203,33
15202,51
15209,34
17864,1
15208,26
17865,1
15207,25
17866,18
15206,72
17872,24
15212,80
30828,11
15211,51
15210,74
17870,14
03249,20
29856,5
03245,11
03246,49
03241,3
03242,9
03243,6
03244,24
29853,18
29851,19
03240,3
15216,67
15215,18
15214,41
15213,33
15219,30
17876,1
30830,36
15218,50
30833,4
15217,68
76380,17
76384,52
76389,2
88351,1
88350,8
76370,1
76371,8
76373,1
76374,8
76377,1
88352,12
40391,77
40390,14
40383,51
40387,1
40385,5
40380,12
40372,9
40371,4
40370,11
40374,4
40379,9
40361,32
40360,8
40363,1
39362,5
40351,31
39361,3
39364,3
39363,4
39366,1
39365,9
40353,62
39367,15
40359,14
40358,1
40356,101
39360,5
66970,1
91931,3
52330,5
52333,12
78963,4
76301,43
78962,17
76302,47
52332,7
52337,1
52338,5
76305,12
52335,3
76306,40
52336,4
76308,61
76309,55
52339,9
52340,13
52341,1
78950,6
52345,2
52342,9
78954,2
78953,1
78956,8
52349,8
91913,174
52346,2
91910,198
52347,2
78957,19
91911,209
91916,8
78959,7
91917,2
91914,70
91915,133
91950,117
52351,5
52352,2
52356,2
52353,25
91945,86
52358,6
88301,5
91941,134
91942,119
52362,5
52361,13
76310,81
91935,38
91932,60
88325,4
88321,2
91963,5
91962,13
88318,2
88317,17
88316,5
88312,25
88311,1
88310,117
76360,7
76364,1
76365,10
76366,6
76367,39
88348,1
88346,9
88345,67
88344,1
88341,5
76351,7
76354,31
76357,2
88339,3
88338,1
88337,8
91978,41
91976,1
91977,158
54909,4
17960,11
17961,16
29945,9
29944,12
29943,1
29941,1
29940,8
17967,4
54911,61
15301,70
17963,14
54915,56
17965,3
54914,65
54913,51
17970,5
17972,28
15311,2
03304,19
66901,28
03307,15
03301,37
03302,1
03303,33
15315,5
54923,12
15314,7
15313,1
54921,3
15312,7
54927,1
54926,1
15317,94
17976,16
29929,2
54929,13
29928,113
29922,3
29920,51
29927,38
29926,102
29924,12
54930,2
17946,1
17948,5
17941,1
54937,15
17943,1
54935,75
30909,123
17951,2
30905,1
30904,61
30907,162
30906,196
29934,2
29932,1
29936,49
29935,12
54941,4
54940,2
54945,4
17957,3
54944,9
54943,2
17959,4
54942,4
54949,7
17954,15
54947,7
29909,154
29907,55
29906,64
66930,2
29901,1
66935,3
66938,4
66939,1
66936,1
29902,60
66937,4
54952,52
17929,2
54950,2
30901,39
54956,99
17925,1
17921,11
17922,10
29918,9
66942,1
66945,2
29911,5
66946,2
29910,216
29916,5
29915,3
66948,4
17938,1
54963,20
52301,9
54961,13
54960,1
17934,2
17935,1
52305,1
54966,2
17936,2
52302,96
54964,2
17931,14
52309,1
52306,1
54968,2
66952,1
66951,2
66956,6
54970,2
54974,4
78941,3
78940,7
52310,10
54971,16
78942,20
17901,65
52315,3
78945,13
91901,110
52316,2
78944,3
91902,82
78947,8
52314,9
78946,3
78949,1
91905,8
78948,4
91906,17
52317,54
52318,5
54979,1
66962,1
66967,5
66968,4
66966,1
54981,17
52322,4
52323,3
54984,1
52320,6
54983,2
52321,1
54982,3
78934,14
52327,6
78933,3
52324,3
52325,1
54986,12
78935,3
78938,2
52328,6
52329,1
39350,14
39352,1
39355,16
39354,3
40342,50
39356,3
40347,7
40346,3
27360,93
39358,1
39342,1
39341,10
39346,1
39345,9
40330,62
40337,16
40336,18
27379,8
27371,11
27377,29
27376,18
39348,2
39347,5
27370,20
15362,1
15361,2
15360,6
39330,7
40322,4
39332,3
39335,5
15363,2
27349,12
40324,208
40328,1
27341,6
27344,18
27343,5
39337,3
39336,1
39339,25
15367,37
39338,7
39320,4
15370,20
15377,4
39322,2
40311,14
15376,3
40310,2
39323,4
27357,19
40313,5
27358,33
40312,9
40316,1
27350,11
27355,3
27356,3
39326,1
39325,9
39328,3
39327,4
15340,2
15344,4
15342,11
15341,3
27326,5
27325,8
27320,49
15347,2
15346,1
15345,4
15349,5
15351,2
15350,1
15352,1
39301,31
27330,76
27332,77
15358,3
39303,1
15357,4
39305,38
39307,26
17981,7
17982,1
17983,2
15322,3
15321,2
15320,9
17980,6
27305,1
27302,65
27306,19
27301,19
15325,1
15324,1
15323,8
17985,3
15329,1
15327,2
15333,2
15332,31
15331,1
15330,9
27315,5
27316,3
27313,20
27317,21
27311,4
27312,44
27310,15
15337,2
54901,61
54904,42
15338,2
54902,51
76490,1
76491,3
40486,4
40484,19
40489,8
39483,9
40472,1
39482,30
40475,134
39481,2
39480,4
64430,1
64431,2
64434,1
64433,1
64436,1
64437,5
64439,5
76424,24
76426,33
88401,23
64443,4
64444,1
64446,1
64448,4
64451,3
64454,8
64453,1
64456,2
64459,3
76442,19
76443,4
76444,8
76445,1
76446,23
88426,4
76448,27
88424,1
76449,26
64461,1
64463,1
64465,8
64466,1
64469,7
64468,28
76430,10
76431,16
88419,1
76432,5
76433,6
88416,1
76435,1
88415,13
76437,14
64471,2
64474,1
64473,6
64476,1
64475,1
64477,6
64479,1
76462,11
76463,1
64470,3
64482,3
64485,22
64484,1
64487,2
64486,1
64489,5
76450,29
76453,6
76454,4
76455,3
76457,14
76458,10
88435,2
64481,2
64480,1
64494,1
64497,2
76481,1
76483,2
76484,8
76486,5
76487,14
64490,6
64492,6
64491,3
76470,9
76471,2
76474,1
76475,4
76476,13
27409,20
15421,1
27403,31
27401,25
27407,85
27408,39
27405,105
27406,140
03431,31
15425,32
15424,6
15423,5
15422,1
15428,3
15432,3
15431,8
15430,2
27410,109
15436,5
15435,3
15434,1
15433,1
15438,6
15437,1
03458,8
03455,1
03456,1
03457,1
03450,2
03451,8
03452,10
15401,65
03447,6
03448,1
03449,6
03443,2
03444,2
03445,5
03446,15
03440,7
03441,1
03442,8
15419,4
52403,70
15413,1
52404,105
52401,5
52402,98
15417,10
52405,66
52411,12
64401,2
64402,8
76401,95
64421,2
64422,1
64424,8
64429,33
64428,3
40461,2
40460,1
39474,6
39476,10
39475,32
40464,1
39478,3
39477,1
40468,7
39470,31
39479,6
39461,2
39462,4
39465,51
39464,6
39466,76
40456,15
15483,1
39452,68
15480,3
39451,5
15486,9
40442,2
39456,2
15484,1
39455,26
40440,8
40447,18
40445,2
40444,28
15489,1
39459,8
39440,33
39443,41
15490,2
40437,9
15461,8
15464,3
15462,2
40422,41
40419,6
03470,9
15469,6
15468,2
15467,1
39437,17
39439,5
15470,3
39421,8
15475,3
15474,3
39423,1
15473,6
39422,10
03465,10
03466,5
03467,3
03461,15
03462,12
40409,12
03464,1
27455,50
39425,3
15479,4
15478,13
39427,3
15477,2
39426,50
39429,21
39428,13
15442,4
40403,44
40402,4
15446,3
15445,11
15450,1
15454,1
39401,73
15451,2
15458,5
39402,111
15456,10
15455,1
